HBO,HHB,CCO,a,b,ID
45.56704304857614,33.902394114104766,16.46301987002466,2.9136812585478866,1.4980603389923892,12001
88.06704304857614,16.40239411410477,7.4630198700246595,1.3636812585478868,2.9980603389923894,12002
24.317043048576146,25.15239411410477,2.9630198700246595,3.6886812585478865,2.2480603389923894,12003
66.81704304857614,7.652394114104769,11.96301987002466,2.1386812585478867,0.7480603389923892,12004
77.44204304857614,29.52739411410477,5.2130198700246595,3.301181258547887,1.8730603389923897,12005
34.94204304857615,12.02739411410477,14.21301987002466,1.7511812585478865,0.37306033899238916,12006
98.69204304857614,38.277394114104766,9.71301987002466,4.076181258547887,1.1230603389923892,12007
56.19204304857614,20.77739411410477,18.713019870024663,2.5261812585478864,2.6230603389923894,12008
61.50454304857614,27.33989411410477,10.83801987002466,1.5574312585478867,2.8105603389923894,12009
19.004543048576146,9.83989411410477,19.838019870024663,3.1074312585478867,1.3105603389923892,12010
40.25454304857615,36.089894114104766,6.3380198700246595,2.332431258547887,0.5605603389923892,12011
82.75454304857614,18.58989411410477,15.33801987002466,3.8824312585478866,2.0605603389923894,12012
72.12954304857614,5.464894114104769,17.58801987002466,1.1699312585478867,3.1855603389923894,12013
29.629543048576146,22.96489411410477,8.58801987002466,2.719931258547887,1.6855603389923897,12014
93.37954304857614,31.71489411410477,13.08801987002466,1.9449312585478866,2.4355603389923894,12015
50.87954304857614,14.21489411410477,4.0880198700246595,3.494931258547887,0.9355603389923892,12016
48.22329304857614,32.808644114104766,2.4005198700246595,3.979306258547887,0.6543103389923892,12017
90.72329304857614,15.30864411410477,11.40051987002466,2.4293062585478866,2.1543103389923894,12018
26.973293048576146,6.558644114104769,15.90051987002466,3.2043062585478865,2.9043103389923894,12019
69.47329304857614,24.05864411410477,6.9005198700246595,1.6543062585478867,1.4043103389923892,12020
80.09829304857614,37.183644114104766,9.15051987002466,3.5918062585478867,2.5293103389923894,12021
37.59829304857615,19.68364411410477,18.150519870024663,2.0418062585478864,1.0293103389923892,12022
16.34829304857615,28.43364411410477,4.6505198700246595,2.816806258547887,3.2793103389923894,12023
58.84829304857614,10.93364411410477,13.65051987002466,1.2668062585478868,1.7793103389923897,12024
53.53579304857614,39.371144114104766,8.02551987002466,1.8480562585478868,1.9668103389923897,12025
96.03579304857614,21.87114411410477,17.02551987002466,3.3980562585478866,0.46681033899238916,12026
32.28579304857615,30.62114411410477,12.52551987002466,4.173056258547886,1.2168103389923892,12027
74.78579304857614,13.12114411410477,3.5255198700246595,2.6230562585478867,2.7168103389923894,12028
64.16079304857614,26.24614411410477,14.77551987002466,2.235556258547887,0.8418103389923892,12029
21.660793048576146,8.74614411410477,5.7755198700246595,3.785556258547887,2.3418103389923894,12030
85.41079304857614,34.996144114104766,19.275519870024663,1.4605562585478866,1.5918103389923897,12031
42.91079304857614,17.49614411410477,10.27551987002466,3.0105562585478864,3.0918103389923894,12032
42.74477742357614,35.064503489104766,7.4981761200246595,2.544345321047887,1.1289197139923892,12033
85.24477742357614,17.56450348910477,16.49817612002466,4.094345321047887,2.6289197139923894,12034
21.494777423576146,26.31450348910477,11.99817612002466,1.7693453210478867,1.8789197139923897,12035
63.99477742357614,8.81450348910477,2.9981761200246595,3.3193453210478867,0.37891971399238916,12036
74.61977742357614,30.68950348910477,14.24817612002466,2.1568453210478866,2.2539197139923894,12037
32.11977742357615,13.18950348910477,5.2481761200246595,3.706845321047887,0.7539197139923892,12038
95.86977742357614,39.439503489104766,18.748176120024663,1.3818453210478867,1.5039197139923892,12039
53.36977742357614,21.93950348910477,9.74817612002466,2.931845321047887,3.0039197139923894,12040
58.68227742357614,28.50200348910477,19.873176120024663,3.513095321047887,2.4414197139923894,12041
16.18227742357615,11.00200348910477,10.87317612002466,1.9630953210478865,0.9414197139923892,12042
37.43227742357615,37.252003489104766,15.37317612002466,2.7380953210478864,3.1914197139923894,12043
79.93227742357614,19.75200348910477,6.3731761200246595,1.1880953210478866,1.6914197139923897,12044
69.30727742357614,6.627003489104769,8.62317612002466,3.9005953210478865,0.5664197139923892,12045
26.807277423576146,24.12700348910477,17.62317612002466,2.3505953210478867,2.0664197139923894,12046
90.55727742357614,32.877003489104766,4.1231761200246595,3.1255953210478866,2.8164197139923894,12047
48.05727742357614,15.37700348910477,13.12317612002466,1.5755953210478868,1.3164197139923892,12048
50.71352742357614,31.78325348910477,11.43567612002466,1.2849703210478867,3.2851697139923894,12049
93.21352742357614,14.28325348910477,2.4356761200246595,2.8349703210478867,1.7851697139923897,12050
29.463527423576146,5.533253489104769,6.9356761200246595,2.059970321047887,2.5351697139923894,12051
71.96352742357614,23.03325348910477,15.93567612002466,3.6099703210478866,1.0351697139923892,12052
82.58852742357614,36.158253489104766,18.185676120024663,1.6724703210478866,2.9101697139923894,12053
40.08852742357615,18.65825348910477,9.18567612002466,3.222470321047887,1.4101697139923892,12054
18.83852742357615,27.40825348910477,13.68567612002466,2.447470321047887,0.6601697139923892,12055
61.33852742357614,9.90825348910477,4.6856761200246595,3.997470321047887,2.1601697139923894,12056
56.02602742357614,38.345753489104766,17.06067612002466,3.028720321047887,1.5976697139923897,12057
98.52602742357614,20.84575348910477,8.06067612002466,1.4787203210478868,3.0976697139923894,12058
34.77602742357615,29.59575348910477,3.5606761200246595,3.8037203210478867,0.8476697139923892,12059
77.27602742357614,12.09575348910477,12.56067612002466,2.2537203210478864,2.3476697139923894,12060
66.65102742357614,25.22075348910477,5.8106761200246595,2.6412203210478866,1.2226697139923892,12061
24.151027423576146,7.720753489104769,14.81067612002466,4.191220321047886,2.7226697139923894,12062
87.90102742357614,33.970753489104766,10.31067612002466,3.4162203210478865,1.9726697139923897,12063
45.40102742357614,16.47075348910477,19.310676120024663,1.8662203210478867,0.47266971399238916,12064
46.72915242357614,26.86137848910477,16.21692612002466,3.949032821047887,2.8632947139923894,12065
89.22915242357614,9.36137848910477,7.2169261200246595,2.3990328210478866,1.3632947139923892,12066
25.479152423576146,35.611378489104766,2.7169261200246595,3.1740328210478865,0.6132947139923892,12067
67.97915242357614,18.11137848910477,11.71692612002466,1.6240328210478867,2.1132947139923894,12068
78.60415242357614,39.986378489104766,4.9669261200246595,3.5615328210478867,3.2382947139923894,12069
36.10415242357615,22.48637848910477,13.96692612002466,2.0115328210478864,1.7382947139923897,12070
99.85415242357614,31.23637848910477,9.46692612002466,2.786532821047887,2.4882947139923894,12071
57.35415242357614,13.73637848910477,18.466926120024663,1.2365328210478868,0.9882947139923892,12072
62.66665242357614,37.798878489104766,12.84192612002466,2.205282821047887,1.5507947139923892,12073
20.166652423576146,20.29887848910477,3.8419261200246595,3.755282821047887,3.0507947139923894,12074
41.41665242357615,29.04887848910477,8.34192612002466,1.4302828210478866,2.3007947139923894,12075
83.91665242357614,11.54887848910477,17.34192612002466,2.9802828210478864,0.8007947139923892,12076
73.29165242357614,33.423878489104766,19.591926120024663,2.5927828210478867,1.9257947139923897,12077
30.791652423576146,15.92387848910477,10.59192612002466,4.142782821047886,0.42579471399238916,12078
94.54165242357614,7.173878489104769,15.09192612002466,1.8177828210478868,1.1757947139923892,12079
52.04165242357614,24.67387848910477,6.0919261200246595,3.3677828210478866,2.6757947139923894,12080
49.38540242357614,6.080128489104769,3.2794261200246595,2.689657821047887,2.0195447139923894,12081
91.88540242357614,23.58012848910477,12.27942612002466,1.1396578210478867,0.5195447139923892,12082
28.135402423576146,32.330128489104766,16.77942612002466,3.464657821047887,1.2695447139923892,12083
70.63540242357614,14.83012848910477,7.7794261200246595,1.9146578210478866,2.7695447139923894,12084
81.26040242357614,27.95512848910477,10.02942612002466,3.0771578210478867,0.8945447139923892,12085
38.76040242357615,10.45512848910477,19.029426120024663,1.5271578210478867,2.3945447139923894,12086
17.51040242357615,36.705128489104766,5.5294261200246595,3.8521578210478866,1.6445447139923897,12087
60.01040242357614,19.20512848910477,14.52942612002466,2.302157821047887,3.1445447139923894,12088
54.69790242357614,30.14262848910477,6.6544261200246595,1.7209078210478865,0.7070447139923892,12089
97.19790242357614,12.64262848910477,15.65442612002466,3.270907821047887,2.2070447139923894,12090
33.44790242357615,38.892628489104766,11.15442612002466,2.4959078210478864,2.9570447139923894,12091
75.94790242357614,21.39262848910477,2.1544261200246595,4.045907821047887,1.4570447139923892,12092
65.32290242357614,34.517628489104766,13.40442612002466,1.3334078210478866,2.5820447139923894,12093
22.822902423576146,17.01762848910477,4.4044261200246595,2.8834078210478866,1.0820447139923892,12094
86.57290242357614,25.76762848910477,17.90442612002466,2.1084078210478867,0.33204471399238916,12095
44.07290242357614,8.26762848910477,8.90442612002466,3.6584078210478865,1.8320447139923897,12096
44.73696492357614,30.96294098910477,17.76380112002466,3.2466890710478866,1.3398572139923892,12097
87.23696492357614,13.46294098910477,8.76380112002466,1.6966890710478868,2.8398572139923894,12098
23.486964923576146,39.712940989104766,13.26380112002466,4.021689071047886,2.0898572139923894,12099
65.98696492357614,22.21294098910477,4.2638011200246595,2.4716890710478867,0.5898572139923892,12100
76.61196492357614,35.337940989104766,11.01380112002466,2.8591890710478864,1.7148572139923897,12101
34.11196492357615,17.83794098910477,2.0138011200246595,1.3091890710478866,3.2148572139923894,12102
97.86196492357614,26.58794098910477,6.5138011200246595,3.634189071047887,0.9648572139923892,12103
55.36196492357614,9.08794098910477,15.51380112002466,2.0841890710478865,2.4648572139923894,12104
60.67446492357614,6.900440989104769,5.3888011200246595,1.1154390710478868,3.0273572139923894,12105
18.17446492357615,24.40044098910477,14.38880112002466,2.665439071047887,1.5273572139923892,12106
39.42446492357615,33.150440989104766,9.88880112002466,1.8904390710478867,0.7773572139923892,12107
81.92446492357614,15.65044098910477,18.888801120024663,3.4404390710478867,2.2773572139923894,12108
71.29946492357614,28.77544098910477,16.63880112002466,1.5029390710478867,0.40235721399238916,12109
28.799464923576146,11.27544098910477,7.6388011200246595,3.052939071047887,1.9023572139923897,12110
92.54946492357614,37.525440989104766,3.1388011200246595,2.2779390710478866,2.6523572139923894,12111
50.04946492357614,20.02544098910477,12.13880112002466,3.827939071047887,1.1523572139923892,12112
52.70571492357614,36.431690989104766,14.95130112002466,3.7310640710478866,0.49610721399238916,12113
95.20571492357614,18.93169098910477,5.9513011200246595,2.181064071047887,1.9961072139923897,12114
31.45571492357615,27.68169098910477,19.451301120024663,2.9560640710478867,2.7461072139923894,12115
73.95571492357614,10.18169098910477,10.45130112002466,1.4060640710478867,1.2461072139923892,12116
84.58071492357614,32.056690989104766,8.20130112002466,4.118564071047887,2.3711072139923894,12117
42.08071492357615,14.55669098910477,17.20130112002466,2.568564071047887,0.8711072139923892,12118
20.830714923576146,5.806690989104769,12.70130112002466,3.343564071047887,3.1211072139923894,12119
63.33071492357614,23.30669098910477,3.7013011200246595,1.7935640710478866,1.6211072139923897,12120
58.01821492357614,25.49419098910477,9.32630112002466,2.3748140710478864,2.1836072139923894,12121
15.518214923576148,7.994190989104769,18.326301120024663,3.9248140710478867,0.6836072139923892,12122
36.76821492357615,34.244190989104766,4.8263011200246595,1.5998140710478868,1.4336072139923892,12123
79.26821492357614,16.74419098910477,13.82630112002466,3.149814071047887,2.9336072139923894,12124
68.64321492357614,38.619190989104766,2.5763011200246595,1.9873140710478867,1.0586072139923892,12125
26.143214923576146,21.11919098910477,11.57630112002466,3.5373140710478865,2.5586072139923894,12126
89.89321492357614,29.86919098910477,16.07630112002466,1.2123140710478866,1.8086072139923897,12127
47.39321492357614,12.36919098910477,7.0763011200246595,2.7623140710478866,0.30860721399238916,12128
46.06508992357614,39.166065989104766,10.73255112002466,1.4545015710478868,2.6054822139923894,12129
88.56508992357614,21.66606598910477,19.732551120024663,3.0045015710478866,1.1054822139923892,12130
24.815089923576146,30.41606598910477,6.2325511200246595,2.2295015710478867,0.35548221399238916,12131
67.31508992357614,12.91606598910477,15.23255112002466,3.7795015710478865,1.8554822139923897,12132
77.94008992357614,26.04106598910477,3.9825511200246595,4.167001571047887,0.7304822139923892,12133
35.44008992357615,8.54106598910477,12.98255112002466,2.6170015710478864,2.2304822139923894,12134
99.19008992357614,34.791065989104766,17.48255112002466,1.8420015710478865,2.9804822139923894,12135
56.69008992357614,17.29106598910477,8.48255112002466,3.392001571047887,1.4804822139923892,12136
62.00258992357614,32.603565989104766,14.10755112002466,2.810751571047887,0.9179822139923892,12137
19.502589923576146,15.10356598910477,5.1075511200246595,1.2607515710478867,2.4179822139923894,12138
40.75258992357615,6.353565989104769,18.607551120024663,3.585751571047887,1.6679822139923897,12139
83.25258992357614,23.85356598910477,9.60755112002466,2.0357515710478866,3.1679822139923894,12140
72.62758992357614,36.978565989104766,7.3575511200246595,3.1982515710478867,2.0429822139923894,12141
30.127589923576146,19.47856598910477,16.35755112002466,1.6482515710478867,0.5429822139923892,12142
